video_url,user_url,username,title,view_num,created_at,shortdesc,collected_at
/watch?v=_To1XIVff4Y&pp=ygUocHVibGljIHRyYW5zcG9ydGF0aW9uIHNlYXR0bGUgd2FzaGluZ3Rvbg%3D%3D,/@KING5Seattle,KING 5 Seattle,Sound Transit to finish planning phase for West Seattle Light Rail Extension in 2024,6.6K,1 month,"Some prefer an alternative: building four new light rail stops: SODO, Delridge, Avalon, and Alaska.",2024-01-25 20:41:00.708576
/watch?v=UwVn89qO7zY&pp=ygUocHVibGljIHRyYW5zcG9ydGF0aW9uIHNlYXR0bGUgd2FzaGluZ3Rvbg%3D%3D,/@RMTransit,RMTransit,Why I have Hope for American Transit,107K,5 months,"The United States is not known for its great transit systems, but many of those same systems are getting better and better every ...",2024-01-25 20:41:00.710499
/watch?v=ijdnRbwgoGc&pp=ygUocHVibGljIHRyYW5zcG9ydGF0aW9uIHNlYXR0bGUgd2FzaGluZ3Rvbg%3D%3D,/@TheFourFoot,The Four Foot,Seattle's Newest Light Rail Extension is OPEN!,65K,2 years,"Sorry it took a few days to get this video out, I was busy filming the entirety of the East Link and Lynnwood Extensions with my ...",2024-01-25 20:41:00.711713
/watch?v=KH6NeSe9Py8&pp=ygUocHVibGljIHRyYW5zcG9ydGF0aW9uIHNlYXR0bGUgd2FzaGluZ3Rvbg%3D%3D,/@komonews,KOMO News,"New footage shows fatal Seattle bus crash, man charged with vehicular homicide",10K,2 months,Newly released video shows a bus crash in Seattle's Belltown neighborhood that claimed the life of a young woman standing on ...,2024-01-25 20:41:00.713077
/shorts/7gqeKUShfag,/@Jeanelleats,Jeanelleats,Why I can't use public transportation,3.1M,2 years,"• • • • • • • • • • • • • • • • • • ☼ Cooking and camera gear: https://kit.co/jeanelleats (Some of these are affiliate links, and they support ...",2024-01-25 20:41:00.714405
/watch?v=-ZDZtBRTyeI&pp=ygUocHVibGljIHRyYW5zcG9ydGF0aW9uIHNlYXR0bGUgd2FzaGluZ3Rvbg%3D%3D,/@Vox,Vox,Why American public transit is so bad | 2020 Election,6.3M,3 years,Most Americans have no choice but to drive. How do we change that? We produced this video in 2020 as part of our US election ...,2024-01-25 20:41:00.716252
/watch?v=FvKNfi0Z9AI&pp=ygUocHVibGljIHRyYW5zcG9ydGF0aW9uIHNlYXR0bGUgd2FzaGluZ3Rvbg%3D%3D,/@KING5Seattle,KING 5 Seattle,Seattle Public Schools will suspend 142 bus routes starting Monday due to driver shortage,4.8K,2 years,A national shortage of bus drivers compounded by the governor's COVID-19 vaccine mandate is forcing Washington's largest ...,2024-01-25 20:41:00.717548
/watch?v=i9YPYAU88sc&pp=ygUocHVibGljIHRyYW5zcG9ydGF0aW9uIHNlYXR0bGUgd2FzaGluZ3Rvbg%3D%3D,/@venturacountytransitphotos,VC Transit Photos,Bus Action In Seattle (April 2021),7.9K,2 years,"Date Taken: April 20-23, 2021 Back at it again with another Bus Action compilation from another somewhat recent visit to the ...",2024-01-25 20:41:00.719331
/watch?v=24ROWcKpky8&pp=ygUocHVibGljIHRyYW5zcG9ydGF0aW9uIHNlYXR0bGUgd2FzaGluZ3Rvbg%3D%3D,/@KING5Seattle,KING 5 Seattle,Bus only lanes added to downtown Seattle streets,1.4K,4 years,The City of Seattle is removing parking spaces and painting new bus-only lanes on a pair of busy downtown streets in preparation ...,2024-01-25 20:41:00.721746
/watch?v=Uh4eR8kZwHI&pp=ygUocHVibGljIHRyYW5zcG9ydGF0aW9uIHNlYXR0bGUgd2FzaGluZ3Rvbg%3D%3D,/@ABCNews,ABC News,Dog Rides the Bus Solo,1.4M,9 years,"This 2-year-old black lab loves the dog park so much, she's started to ride the bus by herself to get there. Her name is Eclipse and ...",2024-01-25 20:41:00.723064
/watch?v=i4IwAJkEfAU&pp=ygUocHVibGljIHRyYW5zcG9ydGF0aW9uIHNlYXR0bGUgd2FzaGluZ3Rvbg%3D%3D,/@KING5Seattle,KING 5 Seattle,Sound Transit approves opening portion of East Link Extension amid project delay,13K,5 months,The East Link Starter Line will run from South Bellevue Station to Redmond Technology Station beginning in March 2024.,2024-01-25 20:41:00.724236
